,0,1,2,3,4,5,6,7,8
39485,37,0,74,0,34,0,37,41,4
39486,49,0,106,0,50,10,57,57,0
39487,41,1,84,0,38,-24,43,45,2
39488,47,-3,106,0,46,0,60,60,0
39489,41,0,76,-1,38,-13,35,37,2
39490,51,0,84,0,52,5,33,33,0
39491,45,-1,85,0,44,-12,40,41,2
39492,37,-1,80,-5,20,-10,43,59,16
39493,41,-4,80,0,42,23,39,39,0
39494,37,0,77,0,34,10,41,44,2
39495,37,0,79,0,30,21,42,48,6
39496,81,-1,84,0,-14,3,4,100,96
39497,58,5,88,0,56,0,30,31,0
39498,48,0,77,0,46,-1,29,31,2
39499,37,0,83,0,38,12,45,44,0
39500,37,0,80,3,8,6,43,72,28
39501,37,0,94,0,16,4,57,79,22
39502,46,0,88,0,46,1,43,42,0
39503,41,1,86,0,38,-9,45,47,2
39504,44,2,90,-7,42,-14,46,48,2
39505,50,0,87,1,50,0,37,38,0
39506,37,0,104,0,20,8,67,84,16
39507,51,-3,81,0,50,-8,30,32,2
39508,42,0,78,-2,42,0,36,37,0
39509,41,0,86,-4,42,2,45,44,0
39510,41,0,83,0,42,15,42,42,0
39511,53,1,79,0,54,12,26,24,0
39512,86,3,89,0,2,0,3,86,84
39513,46,1,86,0,44,-22,41,42,2
39514,37,0,76,6,20,-15,39,55,16
39515,49,-2,86,0,46,-30,38,40,2
39516,46,0,88,0,44,-25,43,44,2
39517,81,0,84,0,-14,1,4,100,96
39518,81,-1,84,0,-14,5,4,100,96
39519,45,-1,79,-5,44,-7,34,35,0
39520,57,0,84,-6,56,0,28,28,0
39521,55,0,89,0,54,-6,34,35,2
39522,42,0,79,8,42,0,36,37,2
39523,37,-2,76,0,36,-23,39,40,2
39524,38,5,80,0,38,0,42,41,0
39525,49,0,87,-1,50,7,38,38,0
39526,55,-3,79,0,54,-5,23,24,2
39527,50,-5,88,0,50,0,38,39,0
39528,44,-1,76,0,44,0,31,32,0
39529,50,4,78,-5,50,0,28,29,2
39530,45,0,79,0,46,22,33,32,0
39531,37,0,79,0,20,19,43,59,16
39532,53,1,91,0,52,-13,38,39,2
39533,52,0,83,0,52,-4,30,31,0
39534,53,0,102,0,54,7,49,48,0
39535,39,0,81,-1,38,0,41,42,0
39536,37,0,76,1,28,-13,40,48,8
39537,46,0,76,0,44,-19,30,32,2
39538,37,0,91,0,16,-6,53,75,22
39539,49,0,95,0,46,-26,46,48,2
39540,37,0,76,-4,38,22,39,37,0
39541,85,0,89,2,2,0,4,86,82
39542,56,0,79,0,54,-25,23,24,2
39543,101,0,102,0,72,7,1,29,28
39544,47,-1,80,0,46,0,33,34,0
39545,42,0,77,0,42,5,35,35,0
39546,38,-4,97,0,38,0,59,59,0
39547,64,-1,110,4,64,0,46,46,0
39548,37,0,96,-5,12,0,59,83,24
39549,56,-4,90,-4,56,0,34,33,0
39550,41,0,76,0,38,-18,35,37,2
39551,53,0,86,2,54,10,33,32,0
39552,43,0,76,0,42,-19,33,35,2
39553,38,4,76,0,38,0,37,37,0
39554,38,5,76,0,38,10,38,37,0
39555,46,1,102,0,44,-25,57,58,2
39556,41,0,90,1,42,3,48,48,0
39557,49,-3,84,1,50,0,35,35,0
39558,55,0,83,-3,54,0,28,28,0
39559,41,5,77,0,42,17,36,35,0
39560,37,0,80,0,30,-7,43,49,6
39561,37,0,106,-1,36,0,69,70,0
39562,49,-4,80,0,50,0,31,31,0
39563,37,0,79,0,26,2,43,54,10
39564,38,0,106,0,38,2,68,67,0
39565,37,0,79,-3,36,0,41,43,2
39566,46,0,77,8,46,4,31,30,0
39567,49,4,81,0,50,11,32,32,0
39568,46,0,85,0,46,2,39,39,0
39569,45,0,88,0,44,1,43,44,2
39570,37,-3,75,0,26,-2,38,49,10
39571,43,0,99,0,42,-1,56,58,2
39572,41,0,75,0,38,0,34,36,2
39573,51,1,80,0,50,-16,29,31,2
39574,79,0,84,4,-38,0,4,123,118
39575,55,-5,86,-3,54,0,31,32,0
39576,55,2,79,0,54,0,24,25,0
39577,44,0,81,6,44,3,38,37,0
39578,52,0,86,0,52,0,35,35,0
39579,51,-3,79,0,50,-15,28,30,2
39580,56,5,86,0,54,-30,29,32,2
39581,37,0,96,4,28,0,59,68,8
39582,46,1,82,0,44,-23,36,38,2
39583,37,0,81,-4,26,-6,45,55,10
39584,41,0,79,-4,38,-8,38,40,2
39585,37,0,97,-2,34,6,60,64,4
39586,37,0,76,5,28,0,39,48,8
39587,44,0,78,0,44,5,34,34,0
39588,46,0,76,0,44,-22,30,32,2
39589,41,0,81,0,42,12,41,40,0
39590,37,0,105,0,18,17,68,87,18
39591,50,2,78,-3,50,0,28,29,0
39592,37,-2460,105,0,36,0,68,69,0
39593,37,-1,78,3,0,2,41,78,36
39594,48,0,88,0,50,31,40,39,0
39595,43,0,86,8,42,-8,43,45,2
39596,56,4,97,0,54,-9,40,42,2
39597,44,5,83,0,42,-18,40,42,2
39598,46,0,78,-2,46,2,32,32,0
39599,37,1,97,1,30,0,60,66,6
39600,43,-4,82,0,44,19,39,38,0
39601,37,0,106,-6,24,0,69,82,14
39602,56,0,82,0,54,-24,26,28,2
39603,49,0,82,0,50,29,33,33,0
39604,37,0,82,0,12,19,45,69,24
39605,104,0,105,0,70,-14,1,35,34
39606,38,0,76,0,38,0,38,37,0
39607,46,0,80,-2,46,0,34,34,0
39608,37,0,106,0,28,-5,69,78,8
39609,44,-1,79,1,44,0,35,35,0
39610,37,0,108,1,36,3,71,72,0
39611,81,-35,107,0,62,-10,26,45,18
39612,44,0,92,-1,44,0,47,48,0
39613,84,0,88,0,0,5,4,88,84
39614,37,0,78,0,20,8,42,57,16
39615,45,0,84,0,46,31,40,38,0
39616,41,0,106,0,38,-4,65,67,2
39617,37,-4,90,-2,6,0,53,85,32
39618,37,0,76,3,28,4,39,48,8
39619,41,0,78,0,38,-14,37,39,2
39620,47,3,80,0,46,0,33,34,0
39621,38,0,102,-3,34,0,65,69,4
39622,43,0,79,2,42,-12,35,37,2
39623,37,0,77,0,-4,-3,41,83,42
39624,37,0,79,-1,0,3,42,79,36
39625,37,0,74,0,28,4,38,46,8
39626,49,-5,79,0,50,6,30,30,0
39627,104,4,105,8,70,0,1,35,34
39628,43,0,77,-1,42,0,34,35,2
39629,53,0,77,-3,54,5,25,23,0
39630,53,0,83,0,54,16,30,29,0
39631,37,0,97,-3,34,10,60,64,4
39632,37,0,77,0,20,25,40,56,16
39633,52,3,79,-5,52,0,28,28,0
39634,47,0,81,5,46,0,34,35,0
39635,37,0,77,0,-20,10,41,98,58
39636,50,-3,77,-7,50,0,27,28,2
39637,45,-4,80,0,44,-1,35,36,2
39638,37,0,77,4,36,-2,39,41,2
39639,41,1,77,0,42,17,36,36,0
39640,49,0,82,0,50,15,33,33,0
39641,104,3,105,4,70,0,1,35,34
39642,44,-2,76,-7,44,0,31,32,0
39643,49,0,84,0,46,-15,36,38,2
39644,52,0,91,0,52,0,38,39,0
39645,39,2,77,-2,38,0,39,39,0
39646,51,0,77,0,50,-9,26,28,2
39647,37,0,80,0,34,-12,43,46,2
39648,46,-1,84,0,46,-1,38,38,0
39649,37,0,80,0,24,8,43,57,14
39650,53,0,83,0,54,5,30,28,0
39651,41,0,82,-1,42,24,41,41,0
39652,47,5,107,0,46,0,59,60,0
39653,37,0,96,-5,18,0,59,78,18
39654,37,0,80,0,16,19,43,65,22
39655,43,0,87,0,42,-8,44,46,2
39656,37,-2,80,-6,36,-10,43,44,0
39657,40,-1,109,0,38,0,68,70,2
39658,37,0,79,4,38,15,42,41,0
39659,38,0,79,0,38,0,42,41,0
39660,37,0,76,8,26,0,39,50,10
39661,37,0,77,0,34,-16,40,43,2
39662,44,0,81,7,42,-7,37,39,2
39663,45,0,80,0,44,-17,35,36,2
39664,37,0,80,-5,34,-3,43,46,2
39665,49,1,87,0,46,-13,38,41,2
39666,49,0,88,0,50,20,39,39,0
39667,37,0,97,-6,28,0,60,69,8
39668,37,-1,76,0,36,-9,39,40,2
39669,44,0,85,6,44,4,41,41,0
39670,85,-1,89,0,2,-4,4,86,82
39671,37,0,77,0,38,18,39,38,0
39672,45,0,86,-3,44,0,40,42,2
39673,53,3,86,0,54,3,32,32,0
39674,56,0,108,0,54,-4,52,53,2
39675,53,3,86,0,54,2,33,32,0
39676,45,0,85,0,46,17,40,39,0
39677,86,-3,89,0,8,0,3,81,78
39678,46,0,81,5,46,1,35,35,0
39679,56,-2,86,0,56,0,31,30,0
39680,43,-2,84,0,42,-21,41,43,2
39681,46,3,84,0,44,-19,38,40,2
39682,45,0,78,-2,44,-4,33,34,2
39683,41,0,83,2,38,-19,42,44,2
39684,38,-1,78,0,38,0,40,39,0
39685,37,0,77,0,34,-19,40,43,4
39686,43,0,80,-1,42,-3,37,39,2
39687,43,-1,75,-3,42,-27,32,34,2
39688,37,0,80,0,2,-3,43,77,34
39689,37,0,79,0,26,0,42,54,12
39690,44,0,81,-1,42,-26,37,39,2
39691,41,0,76,0,38,-24,35,37,2
39692,42,0,87,8,42,0,45,46,0
39693,83,0,86,0,-6,-13,3,94,90
39694,37,0,76,-1,26,-10,39,50,12
39695,37,0,107,-1,36,0,69,71,2
39696,83,0,87,8,-4,10,4,92,88
39697,41,2,77,0,42,14,36,36,0
39698,41,1,75,0,38,-6,34,36,2
39699,37,0,75,0,36,21,37,39,2
39700,46,3,76,0,46,6,30,29,0
39701,41,0,80,0,42,26,39,39,0
39702,38,-1,82,-4,38,-6,44,43,0
39703,45,-1,86,0,46,7,41,40,0
39704,37,0,104,-1,16,-7,67,89,22
39705,46,0,87,-2,46,-4,41,41,0
39706,37,0,81,0,28,-26,45,53,8
39707,37,-1,78,-5,34,-10,41,45,4
39708,52,0,82,-2,52,0,29,30,0
39709,41,0,75,0,38,-4,34,36,2
39710,45,0,81,0,46,11,35,34,0
39711,44,2,83,0,44,17,40,39,0
39712,37,0,80,-1,38,16,43,41,0
39713,47,-1,95,0,46,0,48,49,0
39714,37,0,79,0,20,1,41,58,16
39715,56,0,95,-3,54,1,40,41,2
39716,44,1,77,0,44,12,33,33,0
39717,37,0,97,-2,18,-2,60,79,18
39718,83,0,86,0,-2,26,4,89,86
39719,58,0,86,0,56,0,27,29,2
39720,37,0,104,3,18,0,66,86,20
39721,41,0,81,5,38,-12,40,42,2
39722,37,0,104,0,36,-4,67,68,2
39723,37,0,77,1,36,8,40,41,0
39724,37,0,77,5,34,-3,41,44,2
39725,41,-4,81,0,38,-30,41,43,2
39726,37,0,80,0,38,16,43,41,0
39727,45,5,77,0,44,0,31,33,2
39728,41,0,76,0,42,10,34,34,0
39729,37,-2,77,0,-24,-18,41,103,62
39730,53,0,86,-1,54,3,33,32,0
39731,43,-2,81,2,44,23,37,37,0
39732,44,2,77,7,44,1,33,33,0
39733,55,1,83,-2,54,0,28,29,0
39734,45,0,79,0,44,-8,34,35,2
39735,41,3,79,0,42,9,38,38,0
39736,53,0,86,0,54,8,33,32,0
39737,45,4,86,0,44,-6,40,42,2
39738,43,1,82,0,42,0,39,41,2
39739,52,3,77,0,52,0,25,25,0
39740,49,0,77,0,46,-23,29,31,2
39741,37,0,96,0,28,-22,59,68,8
39742,49,0,77,0,50,7,28,28,0
39743,50,2,91,0,50,0,41,42,0
39744,43,-1,79,0,42,-9,35,37,2
39745,48,0,88,0,46,-6,39,41,2
39746,37,0,77,0,12,1,40,64,24
39747,49,1,88,0,46,0,40,42,2
39748,37,0,79,0,38,29,41,40,0
39749,49,0,87,-2,50,10,38,38,0
39750,46,0,79,0,44,-24,34,35,2
39751,51,-1,88,0,50,-11,37,39,2
39752,37,0,78,-2,12,1,41,65,24
39753,37,0,76,0,24,22,39,52,14
39754,37,0,74,0,28,3,38,46,8
39755,38,0,86,0,38,15,48,47,0
39756,37,0,76,0,16,2,39,61,22
39757,46,0,88,2,46,0,42,42,0
39758,37,0,79,-1,36,31,41,43,2
39759,37,0,76,-4,34,8,39,42,2
39760,43,0,77,0,42,-5,34,36,2
39761,41,-3,79,0,42,15,39,38,0
39762,43,0,79,0,42,-7,36,38,2
39763,43,-3,86,-7,42,-12,42,44,2
39764,43,3,85,0,42,0,42,44,2
39765,37,0,104,0,18,-11,67,86,20
39766,43,-2,99,0,44,22,56,55,0
39767,45,0,90,0,46,7,44,43,0
39768,44,-2,79,0,44,0,35,35,0
39769,48,0,77,-1,46,0,29,30,2
39770,37,0,77,0,30,-16,40,46,6
39771,82,5,86,0,-12,0,3,99,96
39772,59,0,87,0,60,15,28,28,0
39773,37,0,106,2,36,0,69,70,0
39774,59,0,86,1,60,13,28,27,0
39775,37,-3,80,0,20,1,43,59,16
39776,41,0,108,0,42,5,67,67,0
39777,37,0,79,1,8,-4,42,71,28
39778,37,0,82,0,18,-13,45,64,18
39779,77,0,81,6,-42,0,4,125,120
39780,37,4,80,0,6,-11,43,75,32
39781,37,0,83,0,0,-2,46,83,36
39782,44,0,82,0,44,24,38,38,0
39783,43,4,84,0,42,0,42,43,2
39784,41,0,80,0,38,-27,39,41,2
39785,56,1,95,0,56,8,39,39,0
39786,49,1,78,0,50,11,29,29,0
39787,80,0,84,0,-32,4,4,117,114
39788,38,1,83,0,38,11,45,44,0
39789,55,5,96,0,54,0,41,42,2
39790,56,1,86,2,56,2,31,30,0
39791,80,0,84,0,-20,2,4,105,100
39792,37,0,83,2,36,-3,45,46,2
39793,53,0,86,2,54,6,33,32,0
39794,50,2,88,0,50,0,39,39,0
39795,51,1,81,0,52,24,29,29,0
39796,37,0,76,2,28,0,39,47,8
39797,37,0,83,6,36,0,46,46,0
39798,37,0,103,0,18,-2,66,85,18
39799,37,0,77,0,-20,-9,41,98,58
39800,50,3,79,0,50,0,29,30,0
39801,37,0,106,0,20,-29,69,85,16
39802,37,-4,76,0,36,0,40,40,0
39803,55,-3,86,0,56,19,30,29,0
39804,83,0,86,0,-4,-13,3,92,88
39805,43,0,95,-1,44,21,52,51,0
39806,49,-3,84,0,46,-20,35,37,2
39807,79,0,83,0,-30,-11,4,114,110
39808,83,0,86,-1,-6,-30,3,94,90
39809,51,3,86,0,52,23,35,34,0
39810,37,0,82,0,26,-18,45,56,10
39811,42,4,77,2,42,0,35,36,2
39812,49,0,89,5,46,-25,40,42,2
39813,51,0,82,2,50,-18,31,33,2
39814,56,0,79,0,56,0,23,23,0
39815,37,0,77,0,2,15,40,74,34
39816,50,-4,80,0,50,0,30,31,2
39817,37,0,106,0,28,7,68,77,8
39818,85,0,88,0,2,15,3,86,82
39819,37,0,82,0,36,4,45,46,2
39820,45,-2,81,0,44,-2,36,37,2
39821,41,0,81,0,38,-4,40,42,2
39822,45,-2,79,0,46,23,33,32,0
39823,37,0,83,-3,34,11,46,50,4
39824,41,0,81,-6,42,0,40,40,0
39825,44,4,77,-1,44,2,33,33,0
39826,37,5,104,0,24,2,66,80,14
39827,51,0,85,0,50,-6,34,36,2
39828,47,0,78,1,46,0,31,32,0
39829,57,0,84,3,56,0,27,27,0
39830,44,0,84,-2,44,10,41,41,0
39831,46,0,84,0,46,12,39,38,0
39832,57,0,90,-3,56,0,33,33,0
39833,59,0,87,0,60,9,28,28,0
39834,52,-2,86,0,54,30,33,32,0
39835,53,1,86,0,54,5,32,32,0
39836,82,0,86,-1,-40,0,4,128,124
39837,44,2,76,0,44,6,32,32,0
39838,43,0,86,0,44,23,43,42,0
39839,83,0,86,0,-4,15,3,92,88
39840,43,0,89,0,42,-14,46,48,2
39841,47,2,78,0,46,0,31,32,0
39842,51,-1,77,0,50,-5,27,28,2
39843,37,0,104,0,20,29,67,84,16
39844,58,-2,86,0,56,-1,28,30,2
39845,37,0,81,-6,20,7,44,61,16
39846,43,1,83,2,42,0,40,42,2
39847,65,-2,109,0,64,0,44,45,0
39848,84,0,88,6,-2,0,4,90,86
39849,37,0,106,-6,36,0,69,70,0
39850,37,0,96,4,24,0,59,73,14
39851,37,0,79,0,28,-37,43,51,8
39852,62,1,109,0,62,1,47,47,0
39853,37,0,75,0,28,28,38,46,8
39854,49,0,87,6,50,1,38,38,0
39855,37,0,95,0,10,25,58,84,26
39856,55,5,80,-7,54,0,25,26,2
39857,51,0,78,0,52,0,27,26,0
39858,37,0,95,2,10,31,58,84,26
39859,41,0,108,0,42,2,67,67,0
39860,37,0,83,0,2,23,46,80,34
39861,55,4,93,0,54,0,38,39,2
39862,47,-2,78,0,46,0,31,32,0
39863,37,3,83,-3,34,0,45,49,4
39864,47,-4,89,0,46,0,42,42,0
39865,37,5,79,0,36,0,43,43,0
39866,37,-2,90,0,8,2,53,82,30
39867,37,0,79,0,8,31,42,71,30
39868,41,5,79,0,38,-16,38,40,2
39869,37,0,105,-4,20,-2,68,84,16
39870,50,0,107,-2,50,-4,56,58,2
39871,43,0,86,5,42,-1,43,45,2
39872,43,0,77,0,42,-17,34,36,2
39873,81,0,86,5,-40,5,5,127,122
39874,37,0,83,0,-2,-22,47,86,40
39875,42,-3,86,0,42,0,44,44,0
39876,53,0,88,0,54,15,35,33,0
39877,42,3,108,0,42,0,66,67,0
39878,39,-1,77,0,38,0,39,39,0
39879,80,0,84,-1,-38,-6,4,123,118
39880,52,0,88,0,52,0,36,36,0
39881,51,0,86,-4,50,-27,35,37,2
39882,45,0,82,6,44,0,37,38,2
39883,39,0,78,1,38,0,39,39,0
39884,80,-3,84,-3,-42,9,5,128,124
39885,44,0,76,2,44,0,32,32,0
39886,56,3,98,4,54,24,42,44,2
39887,45,-1,81,0,46,16,36,35,0
39888,43,-4,76,0,42,-18,33,35,2
39889,43,0,81,8,44,30,38,37,0
39890,45,-1,86,-3,44,-6,41,42,2
39891,42,0,78,-6,42,0,36,37,0
39892,42,-2,78,0,42,0,36,37,2
39893,47,-1,81,0,46,0,34,35,0
39894,83,0,86,0,-4,30,3,92,88
39895,39,4,86,0,38,0,48,48,0
39896,37,0,76,0,20,6,40,55,16
39897,37,0,77,0,-22,5,41,101,60
39898,43,-4,85,0,42,0,42,44,2
39899,51,-2,83,0,50,-31,32,34,2
39900,45,0,76,0,46,20,30,29,0
39901,37,-5,81,0,36,0,44,45,0
39902,37,-1,76,0,20,0,39,55,16
39903,50,2,83,0,50,0,32,33,2
39904,37,1,79,0,-2,0,42,81,40
39905,41,0,79,3,42,27,39,38,0
39906,38,-2,107,0,38,0,69,68,0
39907,44,-2,97,4,44,5,53,53,0
39908,51,-3,77,0,52,22,26,25,0
39909,107,0,108,-3,70,0,1,38,36
39910,55,0,77,-7,54,0,22,23,0
39911,37,0,80,-2,20,-5,43,59,16
39912,38,0,90,0,8,0,52,82,30
39913,49,0,79,0,50,23,31,30,0
39914,41,0,75,0,42,5,34,34,0
39915,45,1,77,0,44,0,32,33,0
39916,37,0,97,0,36,21,59,60,2
39917,55,0,81,-7,54,248,26,27,2
39918,45,0,84,-1,44,0,40,41,0
39919,41,3,78,0,42,2,37,37,0
39920,48,2,86,0,46,0,37,39,2
39921,50,0,84,0,50,0,33,35,2
39922,46,5,76,3,46,0,30,30,0
39923,37,0,78,-1,12,-4,41,65,24
39924,56,1,88,0,54,-3,32,33,2
39925,37,0,78,0,26,3,41,52,12
39926,43,1,107,0,42,0,64,66,2
39927,56,0,95,0,56,8,39,39,0
39928,53,0,103,0,52,-14,50,51,2
39929,51,-1,78,0,50,-7,27,29,2
39930,49,-3,80,0,50,0,31,31,0
39931,56,3,82,0,56,15,26,25,0
39932,37,3,79,0,18,0,41,61,20
39933,42,-1,82,0,42,0,40,41,0
39934,47,4,83,0,46,0,37,37,0
39935,37,0,92,0,16,5,54,76,22
39936,49,-4,79,0,50,0,30,30,0
39937,37,0,100,-1,28,0,64,72,8
39938,37,0,104,0,20,1,67,84,16
39939,48,-1,83,-4,46,-6,35,37,2
39940,51,0,109,0,50,-9,58,60,2
39941,47,-2,88,0,46,0,41,42,0
39942,41,0,81,-2,38,-27,40,42,2
39943,45,0,79,0,46,19,34,33,0
39944,37,0,80,0,26,0,43,54,12
39945,44,0,82,0,44,4,38,38,0
39946,49,-1,83,-3,46,10,34,37,2
39947,102,0,103,5,70,-10,1,33,32
39948,48,0,83,4,46,0,35,36,2
39949,46,0,86,0,46,13,40,39,0
39950,56,0,79,0,56,4,23,22,0
39951,38,0,86,0,38,2,49,48,0
39952,43,0,76,17,42,-5,33,35,2
39953,49,0,95,0,46,-19,47,49,2
39954,47,0,79,-2,46,0,32,32,0
39955,41,0,83,0,38,-24,41,44,2
39956,42,5,81,0,42,0,39,40,0
39957,37,0,76,5,30,0,39,45,6
39958,53,0,84,0,54,5,30,30,0
39959,59,0,86,0,60,7,28,27,0
39960,44,-5,83,0,42,-30,40,42,2
39961,55,-1,95,-3,54,-5,40,41,2
39962,37,0,79,0,8,20,42,71,28
39963,37,-3,76,0,20,0,39,55,16
39964,53,0,88,2,52,-12,35,36,2
39965,40,0,87,0,38,-1,47,48,2
39966,45,0,79,0,44,-6,33,35,2
39967,37,1,82,0,36,0,45,46,2
39968,37,0,90,53,6,0,53,85,32
39969,37,-2,79,-6,12,-16,42,66,24
39970,37,1,75,0,20,0,38,54,16
39971,47,-4,86,1,46,0,39,40,0
39972,106,0,108,0,72,2,1,35,34
39973,62,0,109,0,62,3,47,47,0
39974,106,0,108,-2,70,-2,1,38,36
39975,37,0,78,-6,0,0,42,78,36
39976,41,2,76,0,38,-25,35,37,2
39977,37,0,104,-1,20,27,67,84,16
39978,53,0,103,0,52,-15,50,51,2
39979,43,0,81,0,42,0,38,40,2
39980,37,0,79,0,28,15,42,51,8
39981,37,-2,75,0,26,-1,38,49,10
39982,56,0,91,0,54,-13,35,37,2
39983,79,-3,83,0,-46,0,5,130,126
39984,41,-3,89,4,42,0,48,48,0
39985,49,5,77,0,50,2,28,28,0
39986,41,1,75,0,42,10,34,34,0
39987,47,0,77,-3,46,0,29,30,0
39988,37,0,108,-1,34,0,71,74,4
39989,45,5,86,0,44,0,41,42,2
39990,38,0,107,0,38,7,69,68,0
39991,50,-2,88,0,50,0,37,39,2
39992,46,0,83,3,44,-26,37,39,2
39993,37,0,81,0,24,-11,44,57,14
39994,41,0,83,7,38,-10,42,44,2
39995,37,0,80,0,30,5,43,49,6
39996,41,0,109,2,38,-4,68,70,2
39997,47,-1,84,-4,46,0,38,38,0
39998,37,0,100,0,34,0,64,67,4
39999,37,0,93,0,28,8,55,64,8
40000,45,0,79,-1,44,5,33,35,2
40001,50,5,82,0,50,0,32,33,2
40002,64,-2,111,1,62,-4,47,49,2
40003,37,1,97,0,34,1,60,64,4
40004,37,0,104,0,26,6,67,78,12
40005,44,1,93,0,44,5,50,50,0
40006,37,0,80,0,36,-15,43,44,2
40007,37,0,76,0,34,9,39,43,4
40008,37,0,82,4,26,-5,45,56,10
40009,39,4,77,0,38,0,38,38,0
40010,37,0,81,0,36,3,43,44,2
40011,45,0,79,-2,44,-6,33,35,2
40012,37,4,82,0,36,0,45,46,2
40013,54,1,79,6,54,0,26,25,0
40014,37,-6,106,0,36,0,69,69,0
40015,47,1,102,0,46,0,55,55,0
40016,39,-3,81,0,38,0,43,43,0
40017,49,0,83,-1,50,31,34,34,0
40018,44,0,76,6,44,6,32,32,0
40019,49,0,79,0,50,9,30,30,0
40020,51,0,86,0,52,28,36,35,0
40021,44,3,75,0,44,1,31,31,0
40022,41,0,77,-4,42,0,36,35,0
40023,46,0,85,3,44,-30,39,41,2
40024,57,1,86,-6,56,0,30,30,0
40025,37,0,107,0,28,-24,70,78,8
40026,50,-1,88,-2,50,0,38,39,0
40027,41,1,79,0,42,14,38,38,0
40028,47,0,77,-3,46,0,31,31,0
40029,56,3,87,5,56,0,31,30,0
40030,59,1,84,0,56,-25,25,27,2
40031,41,0,81,0,42,11,39,39,0
40032,58,3,97,0,56,0,39,40,0
40033,37,0,77,-5,36,7,40,41,0
40034,82,0,85,-1,-2,9,3,88,84
40035,46,0,88,1,46,12,43,42,0
40036,52,0,88,0,52,-6,35,36,0
40037,37,-17,106,-2,34,-4,69,72,4
40038,43,-2,86,0,42,0,43,44,2
40039,40,-1,108,0,38,0,68,69,2
40040,37,0,79,-5,2,0,43,77,34
40041,37,0,106,0,36,0,68,69,2
40042,45,0,76,0,44,-1,30,32,2
40043,48,2,95,0,46,0,47,49,2
40044,44,0,75,0,42,-24,31,34,2
40045,37,0,97,0,34,12,60,64,4
40046,44,3,81,0,44,22,37,37,0
40047,56,-1,95,0,56,12,40,39,0
40048,37,-1,82,0,36,-23,45,46,2
40049,50,-2,101,0,50,0,52,52,0
40050,51,4,102,0,52,7,51,50,0
40051,46,2,93,0,46,1,48,47,0
40052,37,0,77,0,18,-7,41,59,18
40053,51,-3,86,0,52,0,35,34,0
40054,43,0,81,-5,42,0,37,39,2
40055,37,0,77,0,6,-24,40,72,32
40056,46,0,76,0,46,14,30,30,0
40057,44,0,84,0,42,-18,40,43,2
40058,56,2,91,0,56,2,35,34,0
40059,83,1,88,0,6,0,5,83,78
40060,39,2,81,0,38,0,42,42,0
40061,43,0,81,0,42,-16,38,40,2
40062,37,0,79,0,2,-20,42,76,34
40063,53,-2,80,0,52,-25,27,28,2
40064,41,0,79,-2,42,2,38,37,0
40065,104,0,104,-7,70,0,1,35,34
40066,41,0,76,0,42,4,34,34,0
40067,47,-4,76,0,46,0,30,30,0
40068,37,0,79,-2,36,-4,42,43,2
40069,41,3,79,0,38,-22,38,40,2
40070,52,0,88,-4,52,0,35,36,0
40071,45,4,83,0,44,0,37,39,2
40072,37,0,104,0,18,0,67,86,18
40073,45,0,82,0,44,-5,37,38,2
40074,37,0,92,-2,18,6,55,74,20
40075,44,-1,86,0,44,5,43,42,0
40076,56,0,80,0,54,-24,24,26,2
40077,49,0,86,0,46,-17,37,39,2
40078,43,1,90,0,42,0,47,49,2
40079,55,5,79,0,54,0,24,25,2
40080,45,-1,86,0,44,-13,40,42,2
40081,43,0,85,-1,42,-8,42,44,2
40082,37,0,107,2,36,0,69,71,2
40083,43,0,76,0,44,23,33,32,0
40084,45,0,88,0,44,0,42,44,2
40085,43,0,85,-1,42,0,42,44,2
40086,44,0,84,0,44,2,40,40,0
40087,43,3,83,0,42,0,39,41,2
40088,40,0,106,0,38,0,66,67,2
40089,37,0,79,0,2,1,42,76,34
40090,58,5,81,0,56,0,23,24,2
40091,43,1,85,0,42,-2,42,44,2
40092,46,0,86,0,46,6,40,39,0
40093,55,0,81,-4,54,0,26,27,2
40094,45,1,86,0,46,29,40,39,0
40095,37,-3,106,-5,30,-5,69,75,6
40096,46,0,79,0,46,19,34,33,0
40097,45,0,80,0,44,-15,35,36,2
40098,37,0,76,0,36,22,39,40,2
40099,37,-110,106,0,34,-3,69,72,4
40100,37,0,76,0,30,3,40,45,6
40101,41,-1,77,0,38,-6,36,38,2
40102,43,-3,99,0,42,-14,56,58,2
40103,37,0,76,0,26,6,39,50,12
40104,40,0,88,1,38,0,48,50,2
40105,49,-2,78,0,46,-23,29,32,2
40106,42,2,79,0,42,0,37,38,2
40107,107,0,108,-2,72,8,1,35,34
40108,41,0,83,0,42,28,42,41,0
40109,37,0,75,-2,28,-4,38,46,8
40110,41,0,76,0,38,-29,35,37,2
40111,59,-4,108,0,60,4,49,49,0
40112,37,0,104,0,18,18,67,86,18
40113,37,0,83,7,10,0,47,73,26
40114,41,5,86,0,38,-3,46,48,2
40115,81,5,84,2,-20,0,4,105,102
40116,46,-2,76,0,46,6,30,30,0
40117,45,-4,86,0,44,-1,41,42,2
40118,56,-1,92,0,54,-30,35,37,2
40119,37,0,81,0,10,-9,45,71,26
40120,39,-2,107,0,38,0,68,68,0
40121,37,0,79,0,2,-24,42,76,34
40122,56,2,86,0,54,-7,30,32,2
40123,37,-1,107,0,36,0,70,71,0
40124,84,0,88,-1,6,-5,5,83,78
40125,46,0,88,5,46,0,42,42,0
40126,45,-1,86,0,44,-3,41,42,2
